"x","y","z","volume","id","AT1G19850","AT1G24260","AT1G30490","AT1G62360","AT1G69120","AT1G76420","AT1G80100","AT2G17950","AT2G27250","AT2G33860","AT2G34710","AT2G37630","AT2G45190","AT3G15170","AT3G54340","AT4G18960","AT4G21750","AT4G36920","AT4G37750","AT5G20240","AT5G53950","AT5G60690","AT5G61850"
"1270",36.9581,19.0922,56.3058,316.648,"1270",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1271",52.8987,41.0487,54.9771,94.3839,"1271",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1272",26.9501,29.5769,55.4593,93.6672,"1272",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1273",31.6176,22.4066,55.0646,67.9646,"1273",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1274",39.6899,42.7996,55.8255,102.656,"1274",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1275",66.6245,57.5498,55.3245,117.322,"1275",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1276",40.7439,50.8826,55.2909,101.717,"1276",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1277",49.6221,30.9955,56.7837,143.869,"1277",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1278",54.7934,30.0192,57.3244,164.472,"1278",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1279",62.9309,61.2421,55.0191,87.2623,"1279",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1280",59.2018,30.5161,56.9079,168.561,"1280",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1281",45.9412,57.7616,55.819,133.96,"1281",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1282",51.3518,61.2672,55.5983,95.0554,"1282",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1283",72.1238,43.0896,55.1995,61.0768,"1283",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1284",33.8329,30.2664,56.0432,84.9727,"1284",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1285",84.7517,28.7984,54.7062,48.7347,"1285",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1286",34.875,34.012,55.9126,48.1765,"1286",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1287",60.9505,14.7096,56.5726,130.226,"1287",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1288",32.6585,26.4166,56.9404,102.169,"1288",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1289",43.277,20.6688,58.0922,259.354,"1289",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1290",51.0675,24.0764,57.0833,244.119,"1290",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1291",56.601,33.8396,54.5838,25.9667,"1291",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1292",56.5502,61.9081,55.6852,79.1487,"1292",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1293",46.9742,18.6362,55.8176,84.7916,"1293",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1294",73.3157,36.5364,56.7529,110.332,"1294",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1295",78.1755,15.4113,58.4922,276.834,"1295",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1296",58.0078,8.48387,56.9726,206.843,"1296",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1297",79.7589,26.2892,56.491,138.302,"1297",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1298",45.3592,27.2183,56.9275,180.945,"1298",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1299",56.421,13.7645,58.1408,198.194,"1299",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1300",39.2551,38.5582,56.4937,86.9002,"1300",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1301",44.4724,51.7135,57.0743,133.938,"1301",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1302",51.6995,57.9036,56.7434,87.0096,"1302",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1303",61.8973,57.7616,56.6781,59.7415,"1303",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1304",67.4507,52.7796,56.7416,139.365,"1304",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1305",71.1427,25.5374,56.704,96.3643,"1305",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1306",82.5793,20.2714,57.0927,156.521,"1306",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1307",39.4321,25.4398,57.2928,200.454,"1307",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1308",57.3556,58.6283,57.0608,78.2321,"1308",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1309",70.0794,41.6923,56.6906,68.7869,"1309",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1310",83.6975,25.2585,58.4379,159.746,"1310",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1311",39.5749,34.8084,57.4596,83.8373,"1311",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1312",57.9438,20.6484,59.3755,239.596,"1312",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1313",68.8704,37.4407,57.4578,72.1138,"1313",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1314",44.1666,39.8479,57.6682,104.444,"1314",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1315",44.1207,46.6971,57.4904,78.4244,"1315",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1316",43.7051,43.6946,57.6332,65.8107,"1316",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1317",66.6628,47.6609,57.3589,97.8957,"1317",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1318",43.533,36.2597,58.3057,63.6041,"1318",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1319",49.4074,53.7689,57.7611,119.389,"1319",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1320",56.1192,34.4366,56.7193,42.2016,"1320",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1321",73.2568,30.1604,58.3833,144.925,"1321",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1322",37.8692,30.7943,58.3375,105.764,"1322",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1323",61.3399,54.1593,57.8463,111.173,"1323",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1324",49.3191,48.6571,58.5708,149.803,"1324",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1325",65.3899,40.1391,57.8438,87.4132,"1325",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1326",81.879,31.2122,56.4099,79.7861,"1326",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1327",49.0237,40.8601,58.5174,90.2121,"1327",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1328",60.8454,41.0311,58.7384,80.4877,"1328",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1329",65.492,44.2581,58.1166,66.75,"1329",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1330",55.3262,53.9146,58.5364,121.833,"1330",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1331",61.5789,49.8033,58.5866,111.324,"1331",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1332",60.5377,45.6743,59.0049,109.268,"1332",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1333",49.1467,44.0555,58.8546,70.9747,"1333",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1334",54.7907,49.0597,59.1654,126.337,"1334",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1335",43.5281,31.5208,59.5501,115.466,"1335",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1336",52.6487,37.764,59.1278,62.6158,"1336",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1337",59.2715,37.9499,59.1423,67.1649,"1337",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1338",68.3915,34.7057,60.1255,110.004,"1338",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1339",69.5625,10.7157,58.006,152.371,"1339",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1340",55.0798,44.0755,59.394,119.924,"1340",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1341",73.9474,24.674,60.3409,245.322,"1341",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1342",47.0752,17.2484,58.9666,88.3185,"1342",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1343",73.6755,19.2443,60.8195,185.75,"1343",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1344",48.0862,36.9837,59.1806,62.6875,"1344",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1345",51.5547,34.7974,60.0488,52.8387,"1345",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1346",54.2507,40.7476,59.351,55.713,"1346",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1347",61.1455,14.3166,61.7736,229.291,"1347",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1348",73.9501,34.6625,59.925,100.593,"1348",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1349",49.9253,10.7764,60.6442,279.357,"1349",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1350",78.4377,31.7736,59.7032,93.1354,"1350",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1351",47.4927,33.4466,60.5819,87.2284,"1351",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1352",66.4224,28.7729,60.5961,215.357,"1352",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1353",42.262,14.5811,60.4521,186.705,"1353",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1354",56.4981,35.1227,60.2502,102.181,"1354",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1355",36.2263,25.3473,60.3519,115.458,"1355",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1356",61.7966,33.6242,61.1216,154.661,"1356",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1357",80.4805,29.646,61.3166,100.868,"1357",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1358",57.7223,25.2575,61.9809,130.154,"1358",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1359",65.2419,9.7909,61.4984,183.016,"1359",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1360",41.516,28.6104,61.912,92.3433,"1360",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1361",50.072,22.8099,60.957,163.077,"1361",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1362",56.8273,8.48406,61.0975,98.9028,"1362",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1363",79.8729,20.7846,62.2461,183.261,"1363",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1364",53.5776,26.2178,62.5069,126.872,"1364",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1365",44.354,24.9451,61.5064,101.981,"1365",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1366",66.5395,18.9821,63.0565,227.616,"1366",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1367",53.397,16.6531,62.0167,98.5219,"1367",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1368",63.0478,25.4553,63.5562,183.815,"1368",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1369",48.088,29.5592,63.5305,244.149,"1369",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1370",63.9144,37.1381,59.0522,44.5176,"1370",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1371",54.6699,32.2818,62.8572,148.675,"1371",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1372",58.3488,28.7535,62.1288,48.9196,"1372",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1373",71.8273,13.6225,64.067,254.307,"1373",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1374",38.9525,20.6388,63.4695,161.27,"1374",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1375",79.7465,25.6397,64.6789,161.881,"1375",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1376",76.8238,32.2815,64.1911,135.899,"1376",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1377",39.4817,25.2998,63.6342,94.3538,"1377",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1378",48.3966,20.8087,64.1228,256.178,"1378",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1379",72.8228,32.8304,64.0812,133.104,"1379",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1380",73.4589,25.8162,64.2411,275.585,"1380",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1381",55.9501,16.1726,64.0098,110.408,"1381",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1382",43.9104,16.3307,64.8456,220.291,"1382",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1383",67.7479,33.6064,65.0103,213.81,"1383",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1384",60.5103,11.27,66.3073,220.974,"1384",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1385",60.3576,19.0659,65.3047,191.329,"1385",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1386",50.1192,12.8177,65.8609,244.719,"1386",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1387",61.7433,32.2292,64.7809,143.122,"1387",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1388",54.0645,19.7927,66.3381,187.274,"1388",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1389",56.0055,11.2646,65.941,132.527,"1389",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1390",66.6769,27.21,66.0879,162.752,"1390",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1391",67.9965,21.5686,66.1109,156.517,"1391",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1392",66.9063,13.6719,67.0868,262.01,"1392",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1393",74.8001,18.2991,66.621,225.892,"1393",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1394",43.482,26.3377,65.8834,66.1578,"1394",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1395",43.727,22.3611,67.3704,139.392,"1395",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1396",54.767,31.068,66.346,131.173,"1396",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1397",57.7764,26.2918,66.4837,95.938,"1397",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1398",52.921,25.191,66.6586,79.2279,"1398",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1399",60.3876,22.2666,67.7254,140.821,"1399",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1400",68.7119,31.5871,69.2043,174.574,"1400",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1401",48.1984,27.8935,67.9874,135.684,"1401",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1402",74.8541,29.3838,68.3265,204.693,"1402",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1403",60.9803,30.5536,68.9808,195.35,"1403",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1404",74.8786,23.1501,69.0646,149.376,"1404",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1405",48.3764,17.6003,68.9311,157.471,"1405",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1406",65.1824,17.5137,70.0487,134.119,"1406",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1407",55.7171,16.703,70.3421,201.578,"1407",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1408",49.4535,22.2941,70.2766,181.937,"1408",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1409",54.2538,28.4305,70.1361,165.374,"1409",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1410",69.4674,26.0293,70.5761,143.688,"1410",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1411",68.5743,21.2899,70.6119,150.278,"1411",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1412",62.2222,24.7324,71.4146,283.714,"1412",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1413",60.7805,16.971,70.8417,76.1688,"1413",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1414",55.397,23.6115,71.3533,162.794,"1414",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1415",96.7165,55.2832,5.46459,230.422,"1415",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1416",102.402,51.0947,11.0539,453.742,"1416",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1417",63.7895,77.824,35.9681,43.4426,"1417",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1418",62.4555,76.6332,40.0139,93.3089,"1418",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1419",28.657,19.0469,36.6037,214.482,"1419",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1420",22.9038,21.0131,41.1604,26.1704,"1420",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1421",21.5577,24.6058,45.0291,85.8252,"1421",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1422",64.1582,12.3033,36.3931,32.6244,"1422",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1423",49.2288,12.2974,37.3396,25.9328,"1423",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1424",70.9118,13.4097,35.4226,55.7281,"1424",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1425",62.7772,10.7814,38.916,184.023,"1425",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1426",49.3782,10.8471,41.1442,247.974,"1426",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1427",56.2854,8.61558,40.8173,100.155,"1427",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1428",63.4854,10.6557,42.675,213.942,"1428",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1434",15.1845,42.1105,19.9702,71.8083,"1434",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1435",18.6313,39.142,25.7738,381.074,"1435",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1436",29.0492,26.1689,29.6578,67.131,"1436",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1437",29.4424,24.3457,34.2397,198.232,"1437",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1439",28.3977,25.7775,37.9475,189.028,"1439",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1440",34.3987,64.6782,2.85628,42.6316,"1440",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1441",32.2646,61.0671,5.36961,36.8604,"1441",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1442",30.7445,57.6884,10.7943,337.318,"1442",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1443",53.4871,79.8209,9.6527,353.168,"1443",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1444",64.7612,52.3295,8.83503,23.8581,"1444",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1445",69.2333,56.5548,7.65745,324.98,"1445",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1446",62.9818,49.0999,11.0666,33.7409,"1446",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1447",62.0169,45.8912,15.3472,449.631,"1447",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1448",60.8575,44.3328,19.9251,15.967,"1448",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1449",25.5364,54.3248,12.3823,49.7192,"1449",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1450",24.6508,53.5262,18.7021,600.69,"1450",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1451",86.1706,29.1388,24.8512,94.0595,"1451",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1452",80.1311,43.3098,50.0719,114.719,"1452",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
